anchorId,tagId,rssi,timestamp
5,0,-80.5,1555253004.0
6,0,-78.75,1555253004.0
2,0,-75.5,1555253005.0
3,0,-68.0,1555253005.0
5,0,-79.3333333333,1555253005.0
6,0,-77.6666666667,1555253005.0
2,0,-88.0,1555253006.0
5,0,-65.0,1555253006.0
6,0,-70.0,1555253006.0
4,0,-72.7272727273,1555253007.0
2,0,-76.5,1555253008.0
3,0,-66.0,1555253008.0
4,0,-77.0,1555253008.0
5,0,-78.5,1555253008.0
6,0,-81.0,1555253008.0
2,0,-80.3333333333,1555253009.0
3,0,-66.0,1555253009.0
4,0,-73.0,1555253009.0
5,0,-79.25,1555253009.0
2,0,-79.5,1555253011.0
3,0,-68.0,1555253011.0
4,0,-73.5,1555253011.0
5,0,-86.0,1555253011.0
2,0,-77.0,1555253012.0
5,0,-68.0,1555253012.0
2,0,-77.0,1555253013.0
4,0,-72.1,1555253013.0
5,0,-75.25,1555253013.0
6,0,-78.2,1555253013.0
2,0,-82.5,1555253014.0
3,0,-66.3333333333,1555253014.0
4,0,-74.0,1555253014.0
5,0,-65.0,1555253014.0
6,0,-75.2857142857,1555253014.0
2,0,-83.0,1555253015.0
3,0,-66.3333333333,1555253015.0
5,0,-66.0,1555253015.0
6,0,-79.6666666667,1555253015.0
6,0,-70.0,1555253017.0
2,0,-79.0,1555253018.0
2,0,-75.0,1555253019.0
3,0,-67.0,1555253019.0
4,0,-74.3333333333,1555253019.0
5,0,-71.5,1555253019.0
6,0,-73.0,1555253019.0
2,0,-74.0,1555253021.0
3,0,-66.0,1555253021.0
5,0,-70.0,1555253021.0
6,0,-79.0,1555253021.0
2,0,-79.6666666667,1555253022.0
5,0,-67.0,1555253022.0
2,0,-78.8571428571,1555253024.0
3,0,-68.5,1555253024.0
4,0,-73.7142857143,1555253024.0
5,0,-66.6666666667,1555253024.0
6,0,-70.8333333333,1555253024.0
2,0,-73.0,1555253025.0
3,0,-66.0,1555253025.0
4,0,-82.5,1555253025.0
5,0,-74.75,1555253025.0
6,0,-78.5,1555253025.0
2,0,-75.0,1555253028.0
2,0,-78.0,1555253029.0
3,0,-66.5,1555253029.0
4,0,-85.0,1555253029.0
5,0,-78.0,1555253029.0
6,0,-78.5,1555253029.0
4,0,-84.0,1555253031.0
5,0,-78.5,1555253031.0
3,0,-66.5,1555253032.0
4,0,-69.0,1555253032.0
5,0,-64.0,1555253032.0
6,0,-79.25,1555253032.0
2,0,-78.5555555556,1555253033.0
3,0,-66.0,1555253033.0
5,0,-73.75,1555253033.0
6,0,-78.1666666667,1555253033.0
3,0,-67.3333333333,1555253035.0
4,0,-80.3333333333,1555253035.0
5,0,-79.3333333333,1555253035.0
6,0,-79.0,1555253035.0
3,0,-67.5714285714,1555253036.0
5,0,-73.3333333333,1555253036.0
6,0,-79.5,1555253036.0
2,0,-77.5714285714,1555253038.0
3,0,-66.0,1555253038.0
4,0,-77.7142857143,1555253038.0
5,0,-79.0,1555253038.0
6,0,-80.6666666667,1555253038.0
2,0,-79.25,1555253039.0
6,0,-79.0,1555253039.0
2,0,-78.8,1555253040.0
3,0,-66.0,1555253040.0
4,0,-84.0,1555253040.0
5,0,-82.0,1555253040.0
6,0,-73.5,1555253040.0
2,0,-79.25,1555253042.0
3,0,-66.0,1555253042.0
4,0,-84.0,1555253042.0
5,0,-73.5,1555253042.0
6,0,-74.4,1555253042.0
2,0,-76.6666666667,1555253044.0
3,0,-66.3333333333,1555253044.0
4,0,-81.3333333333,1555253044.0
5,0,-77.6,1555253044.0
6,0,-80.6666666667,1555253044.0
2,0,-75.6666666667,1555253045.0
3,0,-65.6666666667,1555253045.0
4,0,-78.5,1555253045.0
5,0,-74.0,1555253045.0
6,0,-79.3333333333,1555253045.0
2,0,-77.0,1555253046.0
3,0,-66.0,1555253046.0
5,0,-77.0,1555253046.0
6,0,-76.0,1555253046.0
2,0,-76.1428571429,1555253048.0
3,0,-67.0,1555253048.0
4,0,-82.6666666667,1555253048.0
5,0,-80.75,1555253048.0
6,0,-78.75,1555253048.0
3,0,-68.1818181818,1555253049.0
2,0,-75.9230769231,1555253050.0
5,0,-64.25,1555253050.0
6,0,-70.0,1555253050.0
2,0,-76.9090909091,1555253051.0
3,0,-68.6666666667,1555253051.0
5,0,-68.9090909091,1555253051.0
6,0,-73.6363636364,1555253051.0
2,0,-75.0,1555253052.0
3,0,-67.5,1555253052.0
4,0,-78.5,1555253052.0
6,0,-75.0,1555253052.0
2,0,-74.5,1555253054.0
3,0,-71.5,1555253054.0
4,0,-74.8,1555253054.0
5,0,-73.0,1555253054.0
6,0,-77.0,1555253054.0
3,0,-67.25,1555253055.0
4,0,-86.0,1555253055.0
5,0,-76.0,1555253055.0
6,0,-80.0,1555253055.0

